_id,Taxable Year,Zip Code,State,City,County,Returns,California AGI,Total Tax Liability
1913,2022,95468,CA,Point Arena,Mendocino,656,"44,361,045","2,199,625"
1914,2022,95469,CA,Potter Valley,Mendocino,638,"43,560,044","1,466,807"
1915,2022,95470,CA,Redwood Valley,Mendocino,"2,417","168,765,087","5,801,061"
1916,2022,95471,CA,Rio Nido,Sonoma,115,"6,968,076","206,509"
1917,2022,95472,CA,Sebastopol,Sonoma,"13,064","1,480,130,791","72,066,487"
1918,2022,95473,CA,Sebastopol,Sonoma,692,"60,854,465","2,602,893"
1919,2022,95476,CA,Sonoma,Sonoma,"15,298","2,356,700,303","153,188,060"
1920,2022,95480,CA,Stewarts Point,Sonoma,65,"5,732,588","295,174"
1921,2022,95481,CA,Talmage,Mendocino,428,"21,202,996","474,945"
1922,2022,95482,CA,Ukiah,Mendocino,"13,100","890,181,909","30,283,074"
1923,2022,95485,CA,Upper Lake,Lake,983,"47,334,622","1,246,564"
1924,2022,95486,CA,Villa Grande,Sonoma,56,"4,113,522","181,818"
1925,2022,95487,CA,Vineburg,Sonoma,205,"75,907,872","2,466,998"
1926,2022,95488,CA,Westport,Mendocino,85,"5,096,572","188,118"
1927,2022,95490,CA,Willits,Mendocino,"5,543","326,444,749","9,916,902"
1928,2022,95492,CA,Windsor,Sonoma,"13,425","1,331,329,247","56,357,678"
1929,2022,95493,CA,Witter Springs,Lake,78,"4,471,745","157,320"
1930,2022,95494,CA,Yorkville,Mendocino,116,"9,148,955","451,048"
1931,2022,95497,CA,The Sea Ranch,Sonoma,236,"38,332,870","1,682,317"
1932,2022,95501,CA,Eureka,Humboldt,"9,052","488,199,377","13,323,451"
1933,2022,95502,CA,Eureka,Humboldt,"1,024","75,842,427","2,927,145"
1934,2022,95503,CA,Eureka,Humboldt,"10,010","701,506,370","22,287,804"
1935,2022,95511,CA,Alderpoint,Humboldt,52,"1,744,385","32,187"
1936,2022,95514,CA,Blocksburg,Humboldt,68,"535,151","65,501"
1937,2022,95518,CA,Arcata,Humboldt,575,"38,994,789","1,482,763"
1938,2022,95519,CA,Mckinleyville,Humboldt,"7,597","556,624,794","18,883,067"
1939,2022,95521,CA,Arcata,Humboldt,"8,331","449,266,926","14,023,397"
1940,2022,95524,CA,Bayside,Humboldt,962,"113,331,868","4,979,303"
1941,2022,95525,CA,Blue Lake,Humboldt,836,"52,065,228","1,582,505"
1942,2022,95526,CA,Bridgeville,Humboldt,148,"5,184,103","103,590"
1943,2022,95527,CA,Burnt Ranch,Trinity,96,"6,021,916","232,595"
1944,2022,95528,CA,Carlotta,Humboldt,384,"24,180,478","736,901"
1945,2022,95531,CA,Crescent City,Del Norte,"7,945","463,175,641","13,060,464"
1946,2022,95534,CA,Cutten,Humboldt,166,"14,088,118","561,519"
1947,2022,95536,CA,Ferndale,Humboldt,"1,262","92,725,836","3,552,061"
1948,2022,95537,CA,Fields Landing,Humboldt,138,"6,240,882","177,174"
1949,2022,95538,CA,Fort Dick,Del Norte,51,"3,666,220","124,193"
1950,2022,95540,CA,Fortuna,Humboldt,"5,890","374,453,989","11,689,897"
1951,2022,95542,CA,Garberville,Humboldt,726,"38,001,579","2,069,271"
1952,2022,95543,CA,Gasquet,Del Norte,301,"19,582,937","618,008"
1953,2022,95545,CA,Honeydew,Humboldt,38,"1,667,728","30,705"
1954,2022,95546,CA,Hoopa,Humboldt,854,"30,814,452","567,464"
1955,2022,95547,CA,Hydesville,Humboldt,560,"46,899,654","1,414,704"
1956,2022,95548,CA,Klamath,Del Norte,341,"11,542,860","199,581"
1957,2022,95549,CA,Kneeland,Humboldt,305,"32,922,400","1,320,707"
1958,2022,95550,CA,Korbel,Humboldt,41,"2,472,349","75,270"
1959,2022,95551,CA,Loleta,Humboldt,625,"38,757,801","1,311,128"
1960,2022,95552,CA,Mad River,Trinity,133,"5,154,204","100,006"
1961,2022,95553,CA,Miranda,Humboldt,299,"11,253,385","231,810"
1962,2022,95554,CA,Myers Flat,Humboldt,108,"3,803,302","68,171"
1963,2022,95555,CA,Orick,Humboldt,88,"3,162,165","153,083"
1964,2022,95556,CA,Orleans,Humboldt,185,"7,970,897","140,967"
1965,2022,95558,CA,Petrolia,Humboldt,148,"4,895,425","136,322"
1966,2022,95559,CA,Phillipsville,Humboldt,42,"1,221,653","18,346"
1967,2022,95560,CA,Redway,Humboldt,724,"25,247,181","654,858"
1968,2022,95562,CA,Rio Dell,Humboldt,"1,206","62,378,792","1,419,959"
1969,2022,95563,CA,Salyer,Trinity,189,"12,193,214","378,383"
1970,2022,95564,CA,Samoa,Humboldt,158,"7,175,517","222,590"
1971,2022,95565,CA,Scotia,Humboldt,343,"18,059,696","398,793"
1972,2022,95567,CA,Smith River,Del Norte,854,"51,912,747","1,591,895"
1973,2022,95568,CA,Somes Bar,Siskiyou,49,"1,150,029","41,841"
1974,2022,95569,CA,Redcrest,Humboldt,82,"3,931,665","105,709"
1975,2022,95570,CA,Trinidad,Humboldt,"1,097","88,977,952","4,156,486"
1976,2022,95571,CA,Weott,Humboldt,93,"3,718,565","74,009"
1977,2022,95573,CA,Willow Creek,Humboldt,661,"42,721,364","1,772,664"
1978,2022,95585,CA,Leggett,Mendocino,123,"5,814,534","244,510"
1979,2022,95587,CA,Piercy,Mendocino,45,"1,432,557","29,806"
1980,2022,95589,CA,Whitethorn,Humboldt,412,"20,413,843","470,612"
1981,2022,95595,CA,Zenia,Trinity,48,"1,769,607","51,141"
1982,2022,95601,CA,Amador City,Amador,142,"13,040,809","578,310"
1983,2022,95602,CA,Auburn,Placer,"8,266","997,885,169","44,132,865"
1984,2022,95603,CA,Auburn,Placer,"12,763","1,310,721,453","58,487,996"
1985,2022,95604,CA,Auburn,Placer,"1,195","116,959,147","5,857,912"
1986,2022,95605,CA,West Sacramento,Yolo,"6,009","369,094,580","11,720,189"
1987,2022,95606,CA,Brooks,Yolo,128,"4,076,760","220,588"
1988,2022,95607,CA,Capay,Yolo,115,"31,780,817","3,227,960"
1989,2022,95608,CA,Carmichael,Sacramento,"28,041","2,539,217,386","114,929,893"
1990,2022,95609,CA,Carmichael,Sacramento,562,"38,731,452","1,917,116"
1991,2022,95610,CA,Citrus Heights,Sacramento,"20,649","1,313,817,553","38,227,909"
1992,2022,95611,CA,Citrus Heights,Sacramento,422,"27,939,265","805,394"
1993,2022,95612,CA,Clarksburg,Yolo,586,"71,302,889","2,909,238"
1994,2022,95613,CA,Coloma,El Dorado,181,"12,854,423","478,579"
1995,2022,95614,CA,Cool,El Dorado,"1,913","193,385,421","8,645,493"
1996,2022,95615,CA,Courtland,Sacramento,399,"29,019,479","682,084"
1997,2022,95616,CA,Davis,Yolo,"17,233","1,917,747,631","94,141,882"
1998,2022,95617,CA,Davis,Yolo,631,"84,646,163","4,156,461"
1999,2022,95618,CA,El Macero,Yolo,"11,301","1,671,149,689","92,027,863"
2000,2022,95619,CA,Diamond Springs,El Dorado,"2,511","165,913,134","5,656,856"
2001,2022,95620,CA,Dixon,Solano,"10,453","883,741,335","31,441,132"
2002,2022,95621,CA,Citrus Heights,Sacramento,"19,564","1,190,156,630","33,938,686"
2003,2022,95623,CA,El Dorado,El Dorado,"2,132","179,206,461","6,692,099"
2004,2022,95624,CA,Elk Grove,Sacramento,"29,854","2,643,486,511","101,710,011"
2005,2022,95625,CA,Elmira,Solano,164,"12,615,256","460,088"
2006,2022,95626,CA,Elverta,Sacramento,"2,552","175,802,811","5,401,721"
2007,2022,95627,CA,Esparto,Yolo,"1,776","110,330,770","2,906,757"
2008,2022,95628,CA,Fair Oaks,Sacramento,"20,692","2,207,102,454","100,773,152"
2009,2022,95629,CA,Fiddletown,Amador,422,"33,972,490","1,325,945"
2010,2022,95630,CA,Folsom,Sacramento,"35,755","5,130,287,215","264,427,842"
2011,2022,95631,CA,Foresthill,Placer,"2,854","233,943,538","8,411,320"
2012,2022,95632,CA,Galt,Sacramento,"14,051","911,377,640","32,106,569"
2013,2022,95633,CA,Garden Valley,El Dorado,"1,365","100,928,850","3,165,525"
2014,2022,95634,CA,Georgetown,El Dorado,"1,342","92,056,938","2,966,571"
2015,2022,95635,CA,Greenwood,El Dorado,503,"37,893,011","1,215,221"
2016,2022,95636,CA,Grizzly Flats,El Dorado,231,"14,190,765","376,757"
2017,2022,95637,CA,Guinda,Yolo,126,"6,392,092","252,993"
2018,2022,95638,CA,Herald,Sacramento,"1,040","94,795,976","3,741,195"
2019,2022,95639,CA,Hood,Sacramento,125,"8,156,533","207,864"
2020,2022,95640,CA,Ione,Amador,"4,253","338,914,999","11,821,087"
2021,2022,95641,CA,Isleton,Sacramento,807,"51,017,322","1,798,667"
2022,2022,95642,CA,Jackson,Amador,"3,458","262,226,661","10,478,344"
2023,2022,95645,CA,Knights Landing,Yolo,641,"39,586,252","1,139,862"
2024,2022,95646,CA,Kirkwood,Alpine,77,"6,083,616","282,868"
2025,2022,95648,CA,Lincoln,Placer,"27,368","2,935,818,612","123,851,997"
2026,2022,95650,CA,Loomis,Placer,"6,246","1,257,961,034","71,388,115"
2027,2022,95651,CA,Lotus,El Dorado,401,"42,512,750","2,341,946"
2028,2022,95652,CA,Mcclellan,Sacramento,236,"11,418,348","200,567"
2029,2022,95653,CA,Madison,Yolo,245,"13,080,514","221,975"
2030,2022,95655,CA,Mather,Sacramento,"1,843","-708,302,215","21,441,040"
2031,2022,95656,CA,Mount Aukum,El Dorado,265,"21,614,316","826,305"
2032,2022,95658,CA,Newcastle,Placer,"3,218","459,906,233","22,411,762"
2033,2022,95659,CA,Nicolaus,Sutter,300,"27,639,379","1,187,643"
2034,2022,95660,CA,North Highlands,Sacramento,"13,829","514,249,246","12,481,912"
2035,2022,95661,CA,Roseville,Placer,"14,643","1,735,379,234","85,082,256"
2036,2022,95662,CA,Orangevale,Sacramento,"15,189","1,367,623,256","57,553,736"
2037,2022,95663,CA,Penryn,Placer,"1,381","274,203,833","11,625,288"
2038,2022,95664,CA,Pilot Hill,El Dorado,645,"70,321,947","3,014,199"
2039,2022,95665,CA,Pine Grove,Amador,"2,049","150,983,933","5,046,929"
2040,2022,95666,CA,Pioneer,Amador,"2,306","149,137,192","4,648,050"
2041,2022,95667,CA,Placerville,El Dorado,"16,434","1,413,450,725","56,508,138"
2042,2022,95668,CA,Pleasant Grove,Sutter,345,"34,040,585","1,309,121"
2043,2022,95669,CA,Plymouth,Amador,"1,257","112,062,752","4,649,719"
2044,2022,95670,CA,Rancho Cordova,Sacramento,"25,477","1,955,057,235","75,512,600"
2045,2022,95672,CA,Rescue,El Dorado,"2,211","284,204,020","12,762,427"
2046,2022,95673,CA,Rio Linda,Sacramento,"6,812","411,041,896","10,746,272"
2047,2022,95674,CA,Rio Oso,Sutter,348,"30,205,655","1,153,487"
2048,2022,95675,CA,River Pines,Amador,139,"7,466,268","195,675"
2049,2022,95676,CA,Robbins,Sutter,167,"12,168,308","377,825"
2050,2022,95677,CA,Rocklin,Placer,"13,270","1,406,472,086","63,023,079"
2051,2022,95678,CA,Roseville,Placer,"20,034","1,665,869,351","64,094,095"
2052,2022,95679,CA,Rumsey,Yolo,54,"10,288,521","193,780"
2053,2022,95680,CA,Ryde,Sacramento,56,"3,506,299","103,528"
2054,2022,95681,CA,Sheridan,Placer,598,"37,352,885","1,143,532"
2055,2022,95682,CA,Shingle Springs,El Dorado,"14,252","1,542,619,703","66,543,826"
2056,2022,95683,CA,Sloughhouse,Sacramento,"3,352","446,682,919","21,362,187"
2057,2022,95684,CA,Somerset,El Dorado,"1,216","90,281,293","3,068,367"
2058,2022,95685,CA,Sutter Creek,Amador,"2,140","180,767,276","6,882,181"
2059,2022,95686,CA,Thornton,San Joaquin,473,"23,629,828","1,123,280"
2060,2022,95687,CA,Vacaville,Solano,"29,083","2,414,643,857","84,950,321"
2061,2022,95688,CA,Vacaville,Solano,"17,493","1,869,841,926","79,115,653"
2062,2022,95689,CA,Volcano,Amador,646,"58,464,361","2,324,463"
2063,2022,95690,CA,Walnut Grove,Sacramento,"1,067","80,932,625","3,373,721"
2064,2022,95691,CA,West Sacramento,Yolo,"17,607","1,598,494,119","60,133,924"
2065,2022,95692,CA,Wheatland,Yuba,"2,151","161,659,959","5,658,187"
2066,2022,95693,CA,Wilton,Sacramento,"3,351","632,463,470","28,384,259"
2067,2022,95694,CA,Winters,Yolo,"4,707","498,604,898","20,552,290"
2068,2022,95695,CA,Woodland,Yolo,"16,680","1,314,513,571","47,706,328"
2069,2022,95696,CA,Vacaville,Solano,746,"72,723,738","3,334,760"
2070,2022,95697,CA,Yolo,Yolo,310,"17,971,933","501,965"
2071,2022,95698,CA,Zamora,Yolo,114,"9,680,047","430,597"
2072,2022,95699,CA,Drytown,Amador,51,"5,039,519","224,833"
2073,2022,95701,CA,Alta,Placer,397,"32,441,605","1,197,122"
2074,2022,95703,CA,Applegate,Placer,878,"75,560,312","2,852,455"
2075,2022,95709,CA,Camino,El Dorado,"2,212","194,786,476","7,339,050"
2076,2022,95712,CA,Chicago Park,Nevada,244,"17,738,213","589,747"
2077,2022,95713,CA,Colfax,Placer,"3,634","290,203,957","11,574,359"
2078,2022,95714,CA,Dutch Flat,Placer,150,"14,302,417","608,394"
2079,2022,95715,CA,Emigrant Gap,Placer,34,"2,703,805","113,371"
2080,2022,95717,CA,Gold Run,Placer,97,"7,600,578","249,666"
2081,2022,95720,CA,Kyburz,El Dorado,41,"2,512,420","86,233"
2082,2022,95722,CA,Meadow Vista,Placer,"2,403","335,329,637","17,051,029"
2083,2022,95724,CA,Norden,Nevada,91,"3,142,878","118,368"
2084,2022,95726,CA,Pollock Pines,El Dorado,"3,782","272,244,041","8,775,065"
2085,2022,95728,CA,Soda Springs,Nevada,256,"29,522,730","1,508,707"
2086,2022,95735,CA,Twin Bridges,El Dorado,38,"2,341,047","87,111"
2087,2022,95736,CA,Weimar,Placer,553,"43,629,815","1,627,414"
2088,2022,95741,CA,Rancho Cordova,Sacramento,486,"41,841,863","2,183,227"
2089,2022,95742,CA,Rancho Cordova,Sacramento,"8,328","1,036,420,626","49,919,880"
2090,2022,95746,CA,Granite Bay,Placer,"10,299","2,489,717,434","148,944,595"
2091,2022,95747,CA,Roseville,Placer,"38,332","4,389,177,396","193,817,287"
2092,2022,95757,CA,Elk Grove,Sacramento,"23,874","2,396,894,153","98,643,810"
2093,2022,95758,CA,Elk Grove,Sacramento,"29,424","2,396,914,813","87,658,588"
2094,2022,95759,CA,Elk Grove,Sacramento,507,"46,744,121","1,448,865"
2095,2022,95762,CA,El Dorado Hills,El Dorado,"22,320","4,525,490,329","255,450,677"
2096,2022,95763,CA,Folsom,Sacramento,554,"57,811,538","2,562,399"
2097,2022,95765,CA,Rocklin,Placer,"18,531","2,471,278,227","118,958,451"
2098,2022,95776,CA,Woodland,Yolo,"13,113","900,892,218","35,328,788"
2099,2022,95798,CA,West Sacramento,Yolo,148,"11,622,925","497,962"
2100,2022,95811,CA,Sacramento,Sacramento,"4,127","440,912,377","22,576,555"
2101,2022,95812,CA,Sacramento,Sacramento,557,"39,661,401","1,767,569"
2102,2022,95813,CA,Sacramento,Sacramento,91,"5,404,717","167,424"
2103,2022,95814,CA,Sacramento,Sacramento,"4,360","377,933,623","19,025,118"
2104,2022,95815,CA,Sacramento,Sacramento,"9,979","568,430,540","22,154,997"
2105,2022,95816,CA,Sacramento,Sacramento,"9,978","1,084,291,248","54,066,727"
2106,2022,95817,CA,Sacramento,Sacramento,"6,044","458,402,970","18,556,196"
2107,2022,95818,CA,Sacramento,Sacramento,"11,229","1,694,078,601","81,681,762"
2108,2022,95819,CA,Sacramento,Sacramento,"8,917","1,444,680,281","75,850,098"
2109,2022,95820,CA,Sacramento,Sacramento,"15,221","1,089,726,022","51,419,732"
2110,2022,95821,CA,Sacramento,Sacramento,"15,844","1,062,163,213","36,319,764"
2111,2022,95822,CA,Sacramento,Sacramento,"20,037","1,384,830,202","47,699,475"
2112,2022,95823,CA,Sacramento,Sacramento,"32,045","1,526,012,223","28,959,264"
2113,2022,95824,CA,Sacramento,Sacramento,"12,217","514,466,667","8,861,964"
2114,2022,95825,CA,Sacramento,Sacramento,"15,043","919,143,514","33,858,776"
2115,2022,95826,CA,Sacramento,Sacramento,"17,871","1,189,996,455","37,657,089"
2116,2022,95827,CA,Sacramento,Sacramento,"9,581","593,714,745","16,986,995"
2117,2022,95828,CA,Sacramento,Sacramento,"27,014","1,452,330,998","39,473,587"
2118,2022,95829,CA,Sacramento,Sacramento,"15,406","1,272,336,759","45,682,850"
2119,2022,95830,CA,Sacramento,Sacramento,373,"45,861,095","2,145,264"
2120,2022,95831,CA,Sacramento,Sacramento,"20,756","2,053,133,688","87,821,681"
2121,2022,95832,CA,Sacramento,Sacramento,"4,706","220,298,101","3,954,710"
2122,2022,95833,CA,Sacramento,Sacramento,"18,323","1,190,542,104","36,919,555"
2123,2022,95834,CA,Sacramento,Sacramento,"16,640","1,339,307,748","47,009,507"
2124,2022,95835,CA,Sacramento,Sacramento,"19,256","1,782,377,606","70,162,939"
2125,2022,95837,CA,Sacramento,Sacramento,112,"25,776,300","1,575,546"
2126,2022,95838,CA,Sacramento,Sacramento,"16,547","-209,816,469","14,619,202"
2127,2022,95841,CA,Sacramento,Sacramento,"8,868","482,077,909","12,915,174"
2128,2022,95842,CA,Sacramento,Sacramento,"13,961","707,950,040","14,977,353"
2129,2022,95843,CA,Antelope,Sacramento,"20,920","1,419,669,294","40,392,342"
2130,2022,95851,CA,Sacramento,Sacramento,91,"7,367,052","229,333"
2131,2022,95852,CA,Sacramento,Sacramento,73,"6,648,354","350,095"
2132,2022,95853,CA,Sacramento,Sacramento,65,"5,682,728","267,813"
2133,2022,95860,CA,Sacramento,Sacramento,192,"20,954,022","870,169"
2134,2022,95864,CA,Sacramento,Sacramento,"11,430","1,430,609,239","139,279,941"
2135,2022,95865,CA,Sacramento,Sacramento,210,"25,877,259","1,395,850"
2136,2022,95866,CA,Sacramento,Sacramento,203,"17,394,222","699,240"
2137,2022,95901,CA,Marysville,Yuba,"13,627","770,258,850","19,911,000"
2138,2022,95903,CA,Beale Afb,Yuba,310,"11,243,203","96,177"
2139,2022,95910,CA,Alleghany,Sierra,22,"1,101,865","34,307"
2140,2022,95912,CA,Arbuckle,Colusa,"2,304","164,320,651","5,471,506"
2141,2022,95913,CA,Artois,Glenn,184,"14,442,662","534,098"
2142,2022,95914,CA,Bangor,Butte,293,"16,836,883","403,686"
2143,2022,95916,CA,Berry Creek,Butte,201,"8,049,791","196,487"
2144,2022,95917,CA,Biggs,Butte,"1,338","93,673,451","2,844,275"
2145,2022,95918,CA,Browns Valley,Yuba,982,"101,049,464","4,623,108"
2146,2022,95919,CA,Brownsville,Yuba,426,"21,745,155","514,241"
2147,2022,95920,CA,Butte City,Glenn,94,"5,439,454","168,946"
2148,2022,95922,CA,Camptonville,Yuba,182,"8,277,281","201,179"
2149,2022,95923,CA,Canyondam,Plumas,19,"1,231,802","52,403"
2150,2022,95924,CA,Cedar Ridge,Nevada,505,"33,701,815","1,139,995"
2151,2022,95925,CA,Challenge,Yuba,104,"7,518,738","252,503"
2152,2022,95926,CA,Chico,Butte,"15,380","1,034,129,743","35,657,846"
2153,2022,95927,CA,Chico,Butte,"1,139","94,211,994","3,698,289"
2154,2022,95928,CA,Chico,Butte,"15,245","1,178,540,438","45,021,994"
2155,2022,95930,CA,Clipper Mills,Butte,79,"4,717,571","175,338"
2156,2022,95932,CA,Colusa,Colusa,"3,439","232,483,898","7,211,538"
2157,2022,95934,CA,Crescent Mills,Plumas,95,"3,140,768","102,525"
2158,2022,95935,CA,Dobbins,Yuba,279,"11,971,554","257,306"
2159,2022,95936,CA,Downieville,Sierra,150,"10,651,170","393,455"
2160,2022,95937,CA,Dunnigan,Yolo,632,"32,969,421","718,256"
2161,2022,95938,CA,Durham,Butte,"1,883","213,856,849","9,313,215"
2162,2022,95939,CA,Elk Creek,Glenn,115,"6,984,428","213,765"
2163,2022,95940,CA,Feather Falls,Butte,11,"181,825","1,402"
2164,2022,95941,CA,Forbestown,Butte,150,"7,176,433","154,775"
2165,2022,95942,CA,Forest Ranch,Butte,620,"48,811,078","1,675,373"
2166,2022,95943,CA,Glenn,Glenn,348,"28,191,599","1,041,992"
2167,2022,95944,CA,Goodyears Bar,Sierra,15,"815,852","25,210"
2168,2022,95945,CA,Grass Valley,Nevada,"11,334","779,527,139","28,888,432"
2169,2022,95946,CA,Penn Valley,Nevada,"4,653","379,514,414","14,741,331"
2170,2022,95947,CA,Greenville,Plumas,450,"26,383,024","839,403"
2171,2022,95948,CA,Gridley,Butte,"4,712","280,113,517","8,013,747"
2172,2022,95949,CA,Grass Valley,Nevada,"9,012","783,042,560","30,357,488"
2173,2022,95950,CA,Grimes,Colusa,195,"7,569,116","305,160"
2174,2022,95951,CA,Hamilton City,Glenn,"1,065","49,916,824","898,763"
2175,2022,95953,CA,Live Oak,Sutter,"4,560","262,940,941","7,131,500"
2176,2022,95954,CA,Magalia,Butte,"2,948","141,183,295","3,192,736"
2177,2022,95955,CA,Maxwell,Colusa,598,"58,291,202","2,269,786"
2178,2022,95956,CA,Meadow Valley,Plumas,164,"10,387,841","288,634"
2179,2022,95957,CA,Meridian,Sutter,270,"17,270,306","590,775"
2180,2022,95958,CA,Nelson,Butte,36,"1,706,450","31,052"
2181,2022,95959,CA,Nevada City,Nevada,"8,269","764,344,980","34,243,785"
2182,2022,95960,CA,North San Juan,Nevada,495,"24,025,716","1,054,573"
2183,2022,95961,CA,Olivehurst,Yuba,"12,492","804,240,714","21,350,286"
2184,2022,95962,CA,Oregon House,Yuba,649,"34,544,637","1,089,426"
2185,2022,95963,CA,Orland,Glenn,"6,800","398,111,469","10,816,646"
2186,2022,95965,CA,Oroville,Butte,"7,464","409,110,933","13,764,147"
2187,2022,95966,CA,Oroville,Butte,"11,269","642,250,826","17,653,372"
2188,2022,95967,CA,Paradise,Butte,497,"28,804,446","1,010,561"
2189,2022,95968,CA,Palermo,Butte,758,"35,121,379","683,889"
2190,2022,95969,CA,Paradise,Butte,"3,810","241,303,297","7,778,900"
2191,2022,95970,CA,Princeton,Colusa,231,"23,208,953","823,808"
2192,2022,95971,CA,Quincy,Plumas,"2,590","184,732,145","7,044,617"
2193,2022,95972,CA,Rackerby,Yuba,61,"2,963,561","63,076"
2194,2022,95973,CA,Chico,Butte,"16,733","1,457,198,512","54,646,485"
2195,2022,95974,CA,Richvale,Butte,129,"23,272,456","1,073,299"
2196,2022,95975,CA,Rough And Ready,Nevada,739,"51,854,070","1,812,410"
2197,2022,95977,CA,Smartville,Yuba,679,"43,722,097","1,267,254"
2198,2022,95978,CA,Stirling City,Butte,93,"3,748,282","78,569"
2199,2022,95979,CA,Stonyford,Colusa,159,"8,321,737","279,778"
2200,2022,95982,CA,Sutter,Sutter,"1,495","114,225,162","4,535,416"
2201,2022,95983,CA,Taylorsville,Plumas,202,"11,222,595","282,156"
2202,2022,95984,CA,Twain,Plumas,31,"1,155,576","22,534"
2203,2022,95986,CA,Washington,Nevada,51,"1,862,384","50,967"
2204,2022,95987,CA,Williams,Colusa,"2,938","168,261,838","4,048,676"
2205,2022,95988,CA,Willows,Glenn,"3,710","223,514,260","6,861,643"
2206,2022,95991,CA,Yuba City,Sutter,"16,479","942,667,688","26,948,726"
2207,2022,95992,CA,Yuba City,Sutter,770,"54,508,223","2,078,675"
2208,2022,95993,CA,Yuba City,Sutter,"16,118","1,211,421,251","44,826,899"
2209,2022,96001,CA,Redding,Shasta,"13,977","1,112,061,038","40,736,474"
2210,2022,96002,CA,Redding,Shasta,"14,063","913,045,272","28,153,089"
2211,2022,96003,CA,Redding,Shasta,"18,704","1,284,246,800","42,586,856"
2212,2022,96006,CA,Adin,Modoc,192,"11,832,568","294,203"
2213,2022,96007,CA,Anderson,Shasta,"9,274","524,268,569","13,544,789"
2214,2022,96008,CA,Bella Vista,Shasta,667,"60,406,001","2,931,253"
2215,2022,96009,CA,Bieber,Lassen,173,"11,872,225","390,360"
2216,2022,96010,CA,Big Bar,Trinity,40,"1,588,061","37,766"
2217,2022,96011,CA,Big Bend,Shasta,39,"1,935,890","71,949"
2218,2022,96013,CA,Burney,Shasta,"1,500","89,466,465","2,656,724"
2219,2022,96014,CA,Callahan,Siskiyou,84,"4,332,896","106,010"
2220,2022,96015,CA,Canby,Modoc,118,"6,797,123","219,179"
2221,2022,96016,CA,Cassel,Shasta,140,"9,244,822","264,849"
2222,2022,96017,CA,Castella,Shasta,57,"2,819,920","73,547"
2223,2022,96019,CA,Shasta Lake,Shasta,"4,029","216,924,648","5,030,486"
2224,2022,96020,CA,Chester,Plumas,"1,103","85,096,588","3,741,712"
2225,2022,96021,CA,Corning,Tehama,"6,453","321,431,165","6,920,988"
2226,2022,96022,CA,Cottonwood,Shasta,"6,622","488,485,764","16,247,880"
2227,2022,96023,CA,Dorris,Siskiyou,398,"18,892,941","428,763"
2228,2022,96024,CA,Douglas City,Trinity,294,"17,623,381","600,190"
2229,2022,96025,CA,Dunsmuir,Siskiyou,826,"36,249,247","915,434"
2230,2022,96027,CA,Etna,Siskiyou,819,"48,694,425","1,533,234"
2231,2022,96028,CA,Fall River Mills,Shasta,604,"40,522,350","1,468,270"
2232,2022,96029,CA,Flournoy,Tehama,78,"4,773,234","170,071"
2233,2022,96031,CA,Forks Of Salmon,Siskiyou,29,"1,260,254","20,602"
2234,2022,96032,CA,Fort Jones,Siskiyou,906,"61,700,227","1,964,832"
2235,2022,96033,CA,French Gulch,Shasta,136,"6,212,486","185,111"
2236,2022,96034,CA,Gazelle,Siskiyou,109,"6,359,365","265,861"
2237,2022,96035,CA,Gerber,Tehama,"1,177","59,488,833","1,336,859"
2238,2022,96037,CA,Greenview,Siskiyou,144,"10,681,762","280,885"
2239,2022,96038,CA,Grenada,Siskiyou,259,"14,118,845","423,476"
2240,2022,96039,CA,Happy Camp,Siskiyou,343,"15,331,870","432,075"
2241,2022,96040,CA,Hat Creek,Shasta,108,"9,806,228","542,401"
2242,2022,96041,CA,Hayfork,Trinity,641,"29,065,229","1,117,649"
2243,2022,96044,CA,Hornbrook,Siskiyou,360,"17,408,728","473,840"
2244,2022,96046,CA,Hyampom,Trinity,67,"2,036,698","38,084"
2245,2022,96047,CA,Igo,Shasta,280,"18,688,144","603,520"
2246,2022,96048,CA,Junction City,Trinity,201,"9,817,010","275,884"
2247,2022,96049,CA,Redding,Shasta,874,"64,752,732","2,828,223"
2248,2022,96050,CA,Klamath River,Siskiyou,109,"2,642,634","141,766"
2249,2022,96051,CA,Lakehead,Shasta,418,"24,191,818","829,490"
2250,2022,96052,CA,Lewiston,Trinity,474,"24,416,677","688,469"
2251,2022,96054,CA,Lookout,Modoc,91,"4,059,803","130,256"
2252,2022,96055,CA,Los Molinos,Tehama,"1,509","112,099,829","2,508,154"
2253,2022,96056,CA,Mcarthur,Lassen,596,"40,929,408","1,362,116"
2254,2022,96057,CA,Mccloud,Siskiyou,559,"28,915,573","832,196"
2255,2022,96058,CA,Macdoel,Siskiyou,326,"13,587,915","228,481"
2256,2022,96059,CA,Manton,Tehama,198,"9,623,925","239,196"
2257,2022,96061,CA,Mill Creek,Tehama,19,"1,119,448","34,357"
2258,2022,96062,CA,Millville,Shasta,451,"42,540,830","1,508,302"
2259,2022,96063,CA,Mineral,Tehama,53,"3,267,944","88,595"
2260,2022,96064,CA,Montague,Siskiyou,"1,647","89,987,019","2,526,407"
2261,2022,96065,CA,Montgomery Creek,Shasta,139,"6,159,741","174,234"
2262,2022,96067,CA,Mount Shasta,Siskiyou,"3,453","245,184,543","8,674,560"
2263,2022,96068,CA,Nubieber,Lassen,14,"614,479","5,711"
2264,2022,96069,CA,Oak Run,Shasta,320,"21,962,522","891,437"
