index,ZIP,County,ZIP Code Population,EV Count in Zip,ZEV Sales in County,County Population
1758,94614,alameda,,2.0,25290,"1,622,188"
1759,94615,alameda,,,25290,"1,622,188"
1760,94618,alameda,16845.0,1714.0,25290,"1,622,188"
1761,94619,alameda,28044.0,1257.0,25290,"1,622,188"
1762,94620,alameda,,2.0,25290,"1,622,188"
1763,94621,alameda,34658.0,423.0,25290,"1,622,188"
1764,94623,alameda,,6.0,25290,"1,622,188"
1765,94624,alameda,,,25290,"1,622,188"
1766,94661,alameda,,6.0,25290,"1,622,188"
1767,94662,alameda,,10.0,25290,"1,622,188"
1768,94666,alameda,,,25290,"1,622,188"
1769,94701,alameda,,2.0,25290,"1,622,188"
1770,94702,alameda,17073.0,899.0,25290,"1,622,188"
1771,94703,alameda,20874.0,853.0,25290,"1,622,188"
1772,94704,alameda,24427.0,351.0,25290,"1,622,188"
1773,94705,alameda,14149.0,1246.0,25290,"1,622,188"
1774,94706,alameda,20486.0,1157.0,25290,"1,622,188"
1775,94706,contra costa,20486.0,1157.0,15162,"1,155,025"
1776,94707,alameda,12728.0,1504.0,25290,"1,622,188"
1777,94707,contra costa,12728.0,1504.0,15162,"1,155,025"
1778,94708,alameda,11967.0,1371.0,25290,"1,622,188"
1779,94708,contra costa,11967.0,1371.0,15162,"1,155,025"
1780,94709,alameda,12179.0,377.0,25290,"1,622,188"
1781,94710,alameda,8144.0,430.0,25290,"1,622,188"
1782,94712,alameda,,7.0,25290,"1,622,188"
1783,94720,alameda,5649.0,5.0,25290,"1,622,188"
1784,94801,contra costa,33564.0,567.0,15162,"1,155,025"
1785,94802,contra costa,,,15162,"1,155,025"
1786,94803,contra costa,27588.0,1136.0,15162,"1,155,025"
1787,94804,contra costa,44679.0,1316.0,15162,"1,155,025"
1788,94805,contra costa,15356.0,579.0,15162,"1,155,025"
1789,94806,contra costa,61749.0,1332.0,15162,"1,155,025"
1790,94807,contra costa,,6.0,15162,"1,155,025"
1791,94820,contra costa,,6.0,15162,"1,155,025"
1792,94850,contra costa,,,15162,"1,155,025"
1793,94901,marin,41095.0,2306.0,4416,"254,407"
1794,94903,marin,31135.0,1986.0,4416,"254,407"
1795,94904,marin,13043.0,1308.0,4416,"254,407"
1796,94912,marin,,10.0,4416,"254,407"
1797,94913,marin,,16.0,4416,"254,407"
1798,94914,marin,,3.0,4416,"254,407"
1799,94915,marin,,8.0,4416,"254,407"
1800,94920,marin,12682.0,1605.0,4416,"254,407"
1801,94922,sonoma,312.0,18.0,4029,"481,812"
1802,94923,sonoma,1457.0,100.0,4029,"481,812"
1803,94924,marin,1217.0,64.0,4416,"254,407"
1804,94925,marin,10101.0,896.0,4416,"254,407"
1805,94927,sonoma,,8.0,4029,"481,812"
1806,94928,sonoma,46463.0,1138.0,4029,"481,812"
1807,94929,marin,224.0,13.0,4416,"254,407"
1808,94930,marin,8564.0,556.0,4416,"254,407"
1809,94931,sonoma,9320.0,345.0,4029,"481,812"
1810,94933,marin,1255.0,46.0,4416,"254,407"
1811,94937,marin,916.0,107.0,4416,"254,407"
1812,94938,marin,540.0,35.0,4416,"254,407"
1813,94939,marin,7372.0,638.0,4416,"254,407"
1814,94940,marin,275.0,17.0,4416,"254,407"
1815,94941,marin,32349.0,3248.0,4416,"254,407"
1816,94942,marin,,20.0,4416,"254,407"
1817,94945,marin,17280.0,1022.0,4416,"254,407"
1818,94945,sonoma,17280.0,1022.0,4029,"481,812"
1819,94946,marin,727.0,72.0,4416,"254,407"
1820,94947,marin,24360.0,1146.0,4416,"254,407"
1821,94948,marin,,9.0,4416,"254,407"
1822,94949,marin,18357.0,1100.0,4416,"254,407"
1823,94950,marin,29.0,7.0,4416,"254,407"
1824,94951,sonoma,3628.0,227.0,4029,"481,812"
1825,94952,sonoma,33339.0,1822.0,4029,"481,812"
1826,94952,marin,33339.0,1822.0,4416,"254,407"
1827,94953,sonoma,,13.0,4029,"481,812"
1828,94954,sonoma,38000.0,1398.0,4029,"481,812"
1829,94955,sonoma,,6.0,4029,"481,812"
1830,94956,marin,1158.0,84.0,4416,"254,407"
1831,94957,marin,2151.0,328.0,4416,"254,407"
1832,94960,marin,15891.0,1372.0,4416,"254,407"
1833,94963,marin,562.0,50.0,4416,"254,407"
1834,94964,marin,2115.0,11.0,4416,"254,407"
1835,94965,marin,12160.0,867.0,4416,"254,407"
1836,94966,marin,,14.0,4416,"254,407"
1837,94970,marin,372.0,33.0,4416,"254,407"
1838,94971,marin,315.0,24.0,4416,"254,407"
1839,94972,sonoma,153.0,9.0,4029,"481,812"
1840,94973,marin,1652.0,116.0,4416,"254,407"
1841,94974,marin,,,4416,"254,407"
1842,94975,sonoma,,10.0,4029,"481,812"
1843,94976,marin,,6.0,4416,"254,407"
1844,94977,marin,,5.0,4416,"254,407"
1845,94978,marin,,7.0,4416,"254,407"
1846,94979,marin,,1.0,4416,"254,407"
1847,94999,sonoma,,,4029,"481,812"
1848,95001,santa cruz,,50.0,2048,"261,547"
1849,95002,santa clara,1639.0,91.0,38338,"1,877,592"
1850,95003,santa cruz,24708.0,1381.0,2048,"261,547"
1851,95004,monterey,3917.0,154.0,2078,"430,723"
1852,95004,san benito,3917.0,154.0,436,"68,175"
1853,95005,santa cruz,7150.0,241.0,2048,"261,547"
1854,95006,santa cruz,8433.0,376.0,2048,"261,547"
1855,95007,santa cruz,335.0,20.0,2048,"261,547"
1856,95008,santa clara,48415.0,3412.0,38338,"1,877,592"
1857,95009,santa clara,,6.0,38338,"1,877,592"
1858,95010,santa cruz,8697.0,339.0,2048,"261,547"
1859,95011,santa clara,,9.0,38338,"1,877,592"
1860,95012,monterey,11147.0,92.0,2078,"430,723"
1861,95013,santa clara,42.0,3.0,38338,"1,877,592"
1862,95014,santa clara,61109.0,6684.0,38338,"1,877,592"
1863,95015,santa clara,,29.0,38338,"1,877,592"
1864,95017,santa cruz,738.0,25.0,2048,"261,547"
1865,95018,santa cruz,6377.0,312.0,2048,"261,547"
1866,95019,santa cruz,6235.0,50.0,2048,"261,547"
1867,95020,santa clara,67945.0,3054.0,38338,"1,877,592"
1868,95021,santa clara,,9.0,38338,"1,877,592"
1869,95023,san benito,58374.0,1607.0,436,"68,175"
1870,95023,santa clara,58374.0,1607.0,38338,"1,877,592"
1871,95024,san benito,,11.0,436,"68,175"
1872,95026,santa clara,,,38338,"1,877,592"
1873,95030,santa clara,12969.0,1959.0,38338,"1,877,592"
1874,95031,santa clara,,28.0,38338,"1,877,592"
1875,95032,santa clara,27682.0,3288.0,38338,"1,877,592"
1876,95033,santa cruz,9884.0,995.0,2048,"261,547"
1877,95033,santa clara,9884.0,995.0,38338,"1,877,592"
1878,95035,santa clara,78479.0,6401.0,38338,"1,877,592"
1879,95035,alameda,78479.0,6401.0,25290,"1,622,188"
1880,95036,santa clara,,12.0,38338,"1,877,592"
1881,95037,santa clara,51517.0,3978.0,38338,"1,877,592"
1882,95038,santa clara,,18.0,38338,"1,877,592"
1883,95039,monterey,1279.0,25.0,2078,"430,723"
1884,95041,santa cruz,846.0,25.0,2048,"261,547"
1886,95043,san benito,673.0,10.0,436,"68,175"
1887,95044,santa clara,,3.0,38338,"1,877,592"
1888,95045,san benito,4291.0,221.0,436,"68,175"
1889,95046,santa clara,6766.0,287.0,38338,"1,877,592"
1890,95050,santa clara,39827.0,2118.0,38338,"1,877,592"
1891,95051,santa clara,61345.0,4618.0,38338,"1,877,592"
1892,95052,santa clara,,11.0,38338,"1,877,592"
1893,95053,santa clara,3153.0,,38338,"1,877,592"
1894,95054,santa clara,25196.0,2280.0,38338,"1,877,592"
1895,95055,santa clara,,14.0,38338,"1,877,592"
1896,95056,santa clara,,5.0,38338,"1,877,592"
1897,95060,santa cruz,46024.0,2155.0,2048,"261,547"
1898,95061,santa cruz,,8.0,2048,"261,547"
1899,95062,santa cruz,36047.0,1359.0,2048,"261,547"
1900,95063,santa cruz,,28.0,2048,"261,547"
1901,95064,santa cruz,9883.0,56.0,2048,"261,547"
1902,95065,santa cruz,8031.0,469.0,2048,"261,547"
1903,95066,santa cruz,15369.0,984.0,2048,"261,547"
1904,95067,santa cruz,,10.0,2048,"261,547"
1905,95070,santa clara,31383.0,4972.0,38338,"1,877,592"
1906,95071,santa clara,,7.0,38338,"1,877,592"
1907,95073,santa cruz,11487.0,503.0,2048,"261,547"
1908,95075,san benito,575.0,18.0,436,"68,175"
1909,95076,santa cruz,82409.0,1299.0,2048,"261,547"
1910,95076,monterey,82409.0,1299.0,2078,"430,723"
1911,95076,santa clara,82409.0,1299.0,38338,"1,877,592"
1912,95077,santa cruz,,7.0,2048,"261,547"
1913,95101,santa clara,,,38338,"1,877,592"
1914,95103,santa clara,,3.0,38338,"1,877,592"
1915,95106,santa clara,,1.0,38338,"1,877,592"
1916,95108,santa clara,,2.0,38338,"1,877,592"
1917,95109,santa clara,,5.0,38338,"1,877,592"
1918,95110,santa clara,19444.0,802.0,38338,"1,877,592"
1919,95111,santa clara,58885.0,2032.0,38338,"1,877,592"
1920,95112,santa clara,56766.0,2106.0,38338,"1,877,592"
1921,95113,santa clara,2443.0,213.0,38338,"1,877,592"
1922,95116,santa clara,48816.0,966.0,38338,"1,877,592"
1923,95117,santa clara,27798.0,1300.0,38338,"1,877,592"
1924,95118,santa clara,31831.0,2104.0,38338,"1,877,592"
1925,95119,santa clara,10449.0,888.0,38338,"1,877,592"
1926,95120,santa clara,38103.0,4909.0,38338,"1,877,592"
1927,95121,santa clara,35722.0,2017.0,38338,"1,877,592"
1928,95122,santa clara,52206.0,1287.0,38338,"1,877,592"
1929,95123,santa clara,70279.0,3789.0,38338,"1,877,592"
1930,95124,santa clara,51991.0,4127.0,38338,"1,877,592"
1931,95125,santa clara,53934.0,4160.0,38338,"1,877,592"
1932,95126,santa clara,38239.0,1985.0,38338,"1,877,592"
1933,95127,santa clara,61091.0,2003.0,38338,"1,877,592"
1934,95128,santa clara,33585.0,1777.0,38338,"1,877,592"
1935,95129,santa clara,40896.0,3369.0,38338,"1,877,592"
1936,95130,santa clara,13491.0,1004.0,38338,"1,877,592"
1937,95131,santa clara,30745.0,2296.0,38338,"1,877,592"
1938,95132,santa clara,39605.0,2525.0,38338,"1,877,592"
1939,95133,santa clara,28561.0,1702.0,38338,"1,877,592"
1940,95134,santa clara,30255.0,2342.0,38338,"1,877,592"
1941,95135,santa clara,20503.0,2490.0,38338,"1,877,592"
1942,95136,santa clara,47157.0,2749.0,38338,"1,877,592"
1943,95138,santa clara,19513.0,2469.0,38338,"1,877,592"
1944,95139,santa clara,7113.0,494.0,38338,"1,877,592"
1945,95140,santa clara,41.0,31.0,38338,"1,877,592"
1946,95141,santa clara,,3.0,38338,"1,877,592"
1947,95148,santa clara,45392.0,3102.0,38338,"1,877,592"
1948,95150,santa clara,,7.0,38338,"1,877,592"
1949,95151,santa clara,,10.0,38338,"1,877,592"
1950,95152,santa clara,,10.0,38338,"1,877,592"
1951,95153,santa clara,,14.0,38338,"1,877,592"
1952,95154,santa clara,,8.0,38338,"1,877,592"
1953,95155,santa clara,,5.0,38338,"1,877,592"
1954,95156,santa clara,,2.0,38338,"1,877,592"
1955,95157,santa clara,,11.0,38338,"1,877,592"
1956,95158,santa clara,,8.0,38338,"1,877,592"
1957,95159,santa clara,,7.0,38338,"1,877,592"
1958,95160,santa clara,,7.0,38338,"1,877,592"
1959,95161,santa clara,,28.0,38338,"1,877,592"
1960,95164,santa clara,,5.0,38338,"1,877,592"
1961,95170,santa clara,,3.0,38338,"1,877,592"
1962,95172,santa clara,,,38338,"1,877,592"
1963,95173,santa clara,,9.0,38338,"1,877,592"
1964,95191,santa clara,,,38338,"1,877,592"
1965,95192,santa clara,,,38338,"1,877,592"
1966,95196,santa clara,,,38338,"1,877,592"
1967,95201,san joaquin,,3.0,6359,"800,965"
1968,95202,san joaquin,6426.0,112.0,6359,"800,965"
1969,95203,san joaquin,16628.0,114.0,6359,"800,965"
1970,95204,san joaquin,31028.0,312.0,6359,"800,965"
1971,95205,san joaquin,39154.0,226.0,6359,"800,965"
1972,95206,san joaquin,67501.0,740.0,6359,"800,965"
1973,95207,san joaquin,52441.0,518.0,6359,"800,965"
1974,95208,san joaquin,,8.0,6359,"800,965"
1975,95209,san joaquin,46567.0,833.0,6359,"800,965"
1976,95210,san joaquin,42103.0,353.0,6359,"800,965"
1977,95211,san joaquin,1190.0,4.0,6359,"800,965"
1978,95212,san joaquin,28013.0,749.0,6359,"800,965"
1979,95213,san joaquin,,11.0,6359,"800,965"
1980,95215,san joaquin,26032.0,198.0,6359,"800,965"
1981,95219,san joaquin,31200.0,979.0,6359,"800,965"
1982,95220,san joaquin,7958.0,121.0,6359,"800,965"
1983,95221,calaveras,164.0,4.0,163,"46,565"
1984,95222,calaveras,5666.0,75.0,163,"46,565"
1985,95223,calaveras,2934.0,88.0,163,"46,565"
1986,95223,alpine,2934.0,88.0,7,"1,141"
1987,95224,calaveras,265.0,6.0,163,"46,565"
1988,95225,calaveras,1224.0,4.0,163,"46,565"
1989,95226,calaveras,0.0,,163,"46,565"
1990,95227,san joaquin,1036.0,13.0,6359,"800,965"
1991,95228,calaveras,4880.0,113.0,163,"46,565"
1992,95228,tuolumne,4880.0,113.0,176,"54,204"
1993,95229,calaveras,,,163,"46,565"
1994,95230,san joaquin,495.0,10.0,6359,"800,965"
1995,95230,stanislaus,495.0,10.0,2039,"551,430"
1996,95230,calaveras,495.0,10.0,163,"46,565"
1997,95231,san joaquin,4339.0,28.0,6359,"800,965"
1998,95232,calaveras,151.0,,163,"46,565"
1999,95233,calaveras,204.0,1.0,163,"46,565"
2000,95234,san joaquin,,,6359,"800,965"
2001,95236,san joaquin,4506.0,67.0,6359,"800,965"
2002,95236,calaveras,4506.0,67.0,163,"46,565"
2003,95237,san joaquin,3753.0,35.0,6359,"800,965"
2004,95240,san joaquin,50682.0,555.0,6359,"800,965"
2005,95241,san joaquin,,11.0,6359,"800,965"
2006,95242,san joaquin,27860.0,655.0,6359,"800,965"
2007,95245,calaveras,3227.0,23.0,163,"46,565"
2008,95246,calaveras,1701.0,18.0,163,"46,565"
2009,95247,calaveras,3682.0,98.0,163,"46,565"
2010,95248,calaveras,66.0,4.0,163,"46,565"
2011,95249,calaveras,4696.0,32.0,163,"46,565"
2012,95251,calaveras,684.0,4.0,163,"46,565"
2013,95252,calaveras,13851.0,193.0,163,"46,565"
2014,95253,san joaquin,526.0,3.0,6359,"800,965"
2015,95254,calaveras,316.0,18.0,163,"46,565"
2016,95255,calaveras,1755.0,8.0,163,"46,565"
2017,95257,calaveras,427.0,4.0,163,"46,565"
2018,95258,san joaquin,3868.0,82.0,6359,"800,965"
2019,95267,san joaquin,,4.0,6359,"800,965"
2020,95269,san joaquin,,9.0,6359,"800,965"
2021,95301,merced,42374.0,462.0,734,"291,920"
2022,95303,merced,876.0,11.0,734,"291,920"
2023,95304,san joaquin,14818.0,559.0,6359,"800,965"
2024,95305,tuolumne,203.0,1.0,176,"54,204"
2025,95306,mariposa,869.0,13.0,40,"16,919"
2026,95307,stanislaus,46209.0,473.0,2039,"551,430"
2027,95309,tuolumne,0.0,2.0,176,"54,204"
2028,95310,tuolumne,1783.0,35.0,176,"54,204"
2029,95311,mariposa,2282.0,13.0,40,"16,919"
2030,95311,tuolumne,2282.0,13.0,176,"54,204"
2031,95312,merced,193.0,,734,"291,920"
2032,95313,stanislaus,1114.0,10.0,2039,"551,430"
2033,95315,merced,13006.0,105.0,734,"291,920"
2034,95316,stanislaus,7594.0,112.0,2039,"551,430"
2035,95316,merced,7594.0,112.0,734,"291,920"
2036,95317,merced,936.0,8.0,734,"291,920"
2037,95318,mariposa,572.0,10.0,40,"16,919"
2038,95319,stanislaus,1580.0,3.0,2039,"551,430"
2039,95320,san joaquin,13511.0,150.0,6359,"800,965"
2040,95321,tuolumne,3870.0,104.0,176,"54,204"
2041,95321,mariposa,3870.0,104.0,40,"16,919"
2042,95322,merced,9013.0,92.0,734,"291,920"
2043,95322,stanislaus,9013.0,92.0,2039,"551,430"
2044,95323,stanislaus,1409.0,16.0,2039,"551,430"
2045,95324,merced,7862.0,64.0,734,"291,920"
2046,95324,stanislaus,7862.0,64.0,2039,"551,430"
2047,95325,mariposa,0.0,,40,"16,919"
2048,95326,stanislaus,10662.0,154.0,2039,"551,430"
2049,95327,tuolumne,8799.0,55.0,176,"54,204"
2050,95328,stanislaus,3939.0,52.0,2039,"551,430"
2051,95329,tuolumne,2339.0,30.0,176,"54,204"
2052,95329,mariposa,2339.0,30.0,40,"16,919"
2053,95329,stanislaus,2339.0,30.0,2039,"551,430"
2054,95330,san joaquin,33015.0,1888.0,6359,"800,965"
2055,95333,merced,3203.0,10.0,734,"291,920"
2056,95334,merced,17198.0,195.0,734,"291,920"
2057,95335,tuolumne,82.0,7.0,176,"54,204"
2058,95336,san joaquin,49357.0,733.0,6359,"800,965"
2059,95337,san joaquin,46157.0,1691.0,6359,"800,965"
2060,95338,mariposa,10164.0,134.0,40,"16,919"
2061,95340,merced,38045.0,499.0,734,"291,920"
2062,95341,merced,34956.0,204.0,734,"291,920"
2063,95343,merced,,5.0,734,"291,920"
2064,95344,merced,,3.0,734,"291,920"
2065,95345,mariposa,318.0,6.0,40,"16,919"
2066,95346,tuolumne,807.0,19.0,176,"54,204"
2067,95347,tuolumne,,1.0,176,"54,204"
2068,95348,merced,36663.0,379.0,734,"291,920"
2069,95350,stanislaus,55984.0,580.0,2039,"551,430"
2070,95351,stanislaus,47232.0,271.0,2039,"551,430"
2071,95352,stanislaus,,11.0,2039,"551,430"
2072,95353,stanislaus,,3.0,2039,"551,430"
2073,95354,stanislaus,26587.0,269.0,2039,"551,430"
2074,95355,stanislaus,60470.0,1036.0,2039,"551,430"
2075,95356,stanislaus,33025.0,880.0,2039,"551,430"
2076,95357,stanislaus,14283.0,156.0,2039,"551,430"
2077,95358,stanislaus,30994.0,221.0,2039,"551,430"
2078,95360,stanislaus,13690.0,156.0,2039,"551,430"
2079,95360,merced,13690.0,156.0,734,"291,920"
2080,95361,stanislaus,35024.0,454.0,2039,"551,430"
2081,95361,san joaquin,35024.0,454.0,6359,"800,965"
2082,95363,stanislaus,30407.0,687.0,2039,"551,430"
2083,95364,tuolumne,0.0,5.0,176,"54,204"
2084,95365,merced,4009.0,21.0,734,"291,920"
2085,95366,san joaquin,18440.0,417.0,6359,"800,965"
2086,95367,stanislaus,25303.0,341.0,2039,"551,430"
2087,95367,san joaquin,25303.0,341.0,6359,"800,965"
2088,95368,stanislaus,14457.0,190.0,2039,"551,430"
2089,95369,merced,802.0,6.0,734,"291,920"
2090,95369,mariposa,802.0,6.0,40,"16,919"
2091,95370,tuolumne,28373.0,321.0,176,"54,204"
2092,95372,tuolumne,1825.0,35.0,176,"54,204"
2093,95373,tuolumne,,,176,"54,204"
2094,95374,merced,1652.0,14.0,734,"291,920"
2095,95375,tuolumne,65.0,,176,"54,204"
2096,95376,san joaquin,54853.0,1243.0,6359,"800,965"
2097,95377,san joaquin,36182.0,2575.0,6359,"800,965"
2098,95377,alameda,36182.0,2575.0,25290,"1,622,188"
2099,95378,san joaquin,,15.0,6359,"800,965"
2100,95379,tuolumne,3821.0,33.0,176,"54,204"
2101,95380,stanislaus,43731.0,477.0,2039,"551,430"
2102,95380,merced,43731.0,477.0,734,"291,920"
2103,95381,stanislaus,,10.0,2039,"551,430"
2104,95382,stanislaus,39320.0,800.0,2039,"551,430"
2105,95383,tuolumne,3663.0,65.0,176,"54,204"
2106,95385,stanislaus,671.0,,2039,"551,430"
2107,95385,san joaquin,671.0,,6359,"800,965"
2108,95386,stanislaus,10410.0,101.0,2039,"551,430"
2109,95387,stanislaus,1187.0,7.0,2039,"551,430"
2110,95388,merced,13005.0,72.0,734,"291,920"
2111,95389,mariposa,2067.0,13.0,40,"16,919"
2112,95391,san joaquin,25193.0,3062.0,6359,"800,965"
2113,95391,alameda,25193.0,3062.0,25290,"1,622,188"
2114,95397,stanislaus,,,2039,"551,430"
2115,95401,sonoma,36842.0,873.0,4029,"481,812"
2116,95402,sonoma,,32.0,4029,"481,812"
2117,95403,sonoma,45570.0,1504.0,4029,"481,812"
2118,95404,sonoma,37317.0,1866.0,4029,"481,812"
2119,95405,sonoma,22811.0,918.0,4029,"481,812"
2120,95406,sonoma,,7.0,4029,"481,812"
2121,95407,sonoma,42135.0,743.0,4029,"481,812"
2122,95409,sonoma,25960.0,1227.0,4029,"481,812"
2123,95410,mendocino,642.0,38.0,284,"89,108"
2124,95412,sonoma,227.0,6.0,4029,"481,812"
2125,95415,mendocino,1296.0,23.0,284,"89,108"
2126,95416,sonoma,,10.0,4029,"481,812"
2127,95417,mendocino,208.0,,284,"89,108"
2128,95418,mendocino,,3.0,284,"89,108"
2129,95419,sonoma,160.0,16.0,4029,"481,812"
2130,95420,mendocino,349.0,20.0,284,"89,108"
2131,95421,sonoma,1453.0,52.0,4029,"481,812"
2132,95422,lake,17101.0,84.0,146,"67,878"
2133,95423,lake,3432.0,39.0,146,"67,878"
2134,95424,lake,,3.0,146,"67,878"
2135,95425,sonoma,11410.0,302.0,4029,"481,812"
2136,95426,lake,1265.0,31.0,146,"67,878"
2137,95427,mendocino,609.0,12.0,284,"89,108"
2138,95428,mendocino,2667.0,10.0,284,"89,108"
2139,95429,mendocino,108.0,1.0,284,"89,108"
2140,95430,sonoma,0.0,5.0,4029,"481,812"
2141,95431,sonoma,47.0,2.0,4029,"481,812"
2142,95432,mendocino,771.0,15.0,284,"89,108"
2143,95433,sonoma,,8.0,4029,"481,812"
2144,95435,lake,340.0,1.0,146,"67,878"
2145,95436,sonoma,5999.0,227.0,4029,"481,812"
2146,95437,mendocino,15106.0,257.0,284,"89,108"
2147,95439,sonoma,708.0,12.0,4029,"481,812"
2148,95441,sonoma,1842.0,89.0,4029,"481,812"
2149,95442,sonoma,2986.0,175.0,4029,"481,812"
2150,95443,lake,70.0,3.0,146,"67,878"
2151,95444,sonoma,748.0,65.0,4029,"481,812"
2152,95445,mendocino,2102.0,122.0,284,"89,108"
2153,95445,sonoma,2102.0,122.0,4029,"481,812"
2154,95446,sonoma,4808.0,162.0,4029,"481,812"
2155,95448,sonoma,15868.0,924.0,4029,"481,812"
2156,95449,mendocino,1828.0,33.0,284,"89,108"
2157,95450,sonoma,215.0,27.0,4029,"481,812"
2158,95451,lake,12793.0,125.0,146,"67,878"
2159,95452,sonoma,1388.0,105.0,4029,"481,812"
2160,95453,lake,11888.0,142.0,146,"67,878"
2161,95454,mendocino,1676.0,17.0,284,"89,108"
2162,95456,mendocino,965.0,42.0,284,"89,108"
2163,95457,lake,3036.0,43.0,146,"67,878"
2164,95458,lake,3365.0,22.0,146,"67,878"
2165,95459,mendocino,718.0,25.0,284,"89,108"
2166,95460,mendocino,2144.0,126.0,284,"89,108"
2167,95461,lake,3720.0,66.0,146,"67,878"
2168,95461,napa,3720.0,66.0,1298,"133,216"
2169,95461,sonoma,3720.0,66.0,4029,"481,812"
2170,95462,sonoma,1122.0,49.0,4029,"481,812"
2171,95463,mendocino,14.0,6.0,284,"89,108"
2172,95464,lake,2417.0,20.0,146,"67,878"
2173,95465,sonoma,1154.0,120.0,4029,"481,812"
2174,95466,mendocino,582.0,26.0,284,"89,108"
2175,95467,lake,5721.0,164.0,146,"67,878"
2176,95468,mendocino,1992.0,50.0,284,"89,108"
2177,95469,mendocino,1503.0,17.0,284,"89,108"
2178,95469,lake,1503.0,17.0,146,"67,878"
2179,95470,mendocino,6122.0,95.0,284,"89,108"
2180,95471,sonoma,604.0,3.0,4029,"481,812"
2181,95472,sonoma,28588.0,1781.0,4029,"481,812"
2182,95473,sonoma,,24.0,4029,"481,812"
2183,95476,sonoma,35139.0,1542.0,4029,"481,812"
2184,95476,napa,35139.0,1542.0,1298,"133,216"
2185,95480,sonoma,9.0,6.0,4029,"481,812"
2186,95481,mendocino,,5.0,284,"89,108"
2187,95482,mendocino,33396.0,494.0,284,"89,108"
2188,95485,lake,2900.0,14.0,146,"67,878"
2189,95486,sonoma,15.0,5.0,4029,"481,812"
2190,95487,sonoma,,9.0,4029,"481,812"
2191,95488,mendocino,309.0,5.0,284,"89,108"
2192,95490,mendocino,14627.0,171.0,284,"89,108"
2193,95492,sonoma,27455.0,948.0,4029,"481,812"
2194,95493,lake,91.0,2.0,146,"67,878"
2195,95494,mendocino,169.0,7.0,284,"89,108"
2196,95497,sonoma,1200.0,58.0,4029,"481,812"
2197,95501,humboldt,22972.0,317.0,363,"133,985"
2198,95502,humboldt,,20.0,363,"133,985"
2199,95503,humboldt,24442.0,434.0,363,"133,985"
2200,95511,humboldt,77.0,,363,"133,985"
2201,95514,humboldt,81.0,,363,"133,985"
2202,95518,humboldt,,19.0,363,"133,985"
2203,95519,humboldt,18792.0,481.0,363,"133,985"
2204,95521,humboldt,21684.0,437.0,363,"133,985"
2205,95524,humboldt,1770.0,107.0,363,"133,985"
2206,95525,humboldt,1443.0,48.0,363,"133,985"
2207,95526,humboldt,887.0,3.0,363,"133,985"
2208,95526,trinity,887.0,3.0,16,"15,670"
2209,95527,trinity,708.0,1.0,16,"15,670"
2210,95528,humboldt,1415.0,15.0,363,"133,985"
2211,95531,del norte,22491.0,144.0,31,"26,589"
2212,95532,del norte,,,31,"26,589"
2213,95534,humboldt,,1.0,363,"133,985"
2214,95536,humboldt,3360.0,44.0,363,"133,985"
2215,95537,humboldt,512.0,4.0,363,"133,985"
2216,95538,del norte,1065.0,,31,"26,589"
2217,95540,humboldt,14641.0,188.0,363,"133,985"
2218,95542,humboldt,2831.0,22.0,363,"133,985"
2219,95542,mendocino,2831.0,22.0,284,"89,108"
2220,95542,trinity,2831.0,22.0,16,"15,670"
2221,95543,del norte,401.0,13.0,31,"26,589"
2222,95545,humboldt,335.0,3.0,363,"133,985"
2223,95546,humboldt,2436.0,8.0,363,"133,985"
2224,95547,humboldt,1144.0,19.0,363,"133,985"
2225,95548,del norte,934.0,7.0,31,"26,589"
2226,95549,humboldt,1090.0,35.0,363,"133,985"
2227,95550,humboldt,206.0,,363,"133,985"
2228,95551,humboldt,1870.0,18.0,363,"133,985"
2229,95552,trinity,433.0,,16,"15,670"
2230,95553,humboldt,734.0,6.0,363,"133,985"
2231,95554,humboldt,352.0,1.0,363,"133,985"
2232,95555,humboldt,349.0,3.0,363,"133,985"
2233,95556,humboldt,854.0,5.0,363,"133,985"
2234,95558,humboldt,244.0,6.0,363,"133,985"
2235,95559,humboldt,0.0,2.0,363,"133,985"
2236,95560,humboldt,1350.0,18.0,363,"133,985"
2237,95562,humboldt,3384.0,32.0,363,"133,985"
2238,95563,trinity,584.0,3.0,16,"15,670"
2239,95564,humboldt,477.0,11.0,363,"133,985"
2240,95565,humboldt,891.0,9.0,363,"133,985"
2241,95567,del norte,2349.0,14.0,31,"26,589"
2242,95568,siskiyou,201.0,,62,"42,905"
2243,95568,humboldt,201.0,,363,"133,985"
2244,95569,humboldt,190.0,1.0,363,"133,985"
2245,95570,humboldt,2480.0,141.0,363,"133,985"
2246,95571,humboldt,112.0,7.0,363,"133,985"
2247,95573,humboldt,990.0,24.0,363,"133,985"
2248,95585,mendocino,598.0,1.0,284,"89,108"
2249,95587,humboldt,0.0,3.0,363,"133,985"
2250,95587,mendocino,0.0,3.0,284,"89,108"
2251,95589,humboldt,1467.0,17.0,363,"133,985"
2252,95589,mendocino,1467.0,17.0,284,"89,108"
2253,95595,trinity,307.0,1.0,16,"15,670"
2254,95601,amador,358.0,14.0,111,"41,811"
2255,95602,placer,19248.0,499.0,4515,"423,561"
2256,95602,nevada,19248.0,499.0,519,"102,037"
2257,95603,placer,28195.0,770.0,4515,"423,561"
2258,95604,placer,24.0,15.0,4515,"423,561"
2259,95605,yolo,14711.0,293.0,1678,"220,544"
