Data Year,Fuel Type,ZIP,Number of Vehicles
2023,Plug-in Hybrid (PHEV),94914,2
2023,Plug-in Hybrid (PHEV),94915,4
2023,Plug-in Hybrid (PHEV),94920,345
2023,Plug-in Hybrid (PHEV),94922,4
2023,Plug-in Hybrid (PHEV),94923,22
2023,Plug-in Hybrid (PHEV),94924,24
2023,Plug-in Hybrid (PHEV),94925,190
2023,Plug-in Hybrid (PHEV),94927,3
2023,Plug-in Hybrid (PHEV),94928,389
2023,Plug-in Hybrid (PHEV),94929,4
2023,Plug-in Hybrid (PHEV),94930,179
2023,Plug-in Hybrid (PHEV),94931,133
2023,Plug-in Hybrid (PHEV),94933,13
2023,Plug-in Hybrid (PHEV),94937,28
2023,Plug-in Hybrid (PHEV),94938,7
2023,Plug-in Hybrid (PHEV),94939,139
2023,Plug-in Hybrid (PHEV),94940,6
2023,Plug-in Hybrid (PHEV),94941,804
2023,Plug-in Hybrid (PHEV),94942,6
2023,Plug-in Hybrid (PHEV),94945,285
2023,Plug-in Hybrid (PHEV),94946,10
2023,Plug-in Hybrid (PHEV),94947,350
2023,Plug-in Hybrid (PHEV),94948,1
2023,Plug-in Hybrid (PHEV),94949,305
2023,Plug-in Hybrid (PHEV),94950,1
2023,Plug-in Hybrid (PHEV),94951,65
2023,Plug-in Hybrid (PHEV),94952,572
2023,Plug-in Hybrid (PHEV),94953,5
2023,Plug-in Hybrid (PHEV),94954,459
2023,Plug-in Hybrid (PHEV),94955,5
2023,Plug-in Hybrid (PHEV),94956,30
2023,Plug-in Hybrid (PHEV),94957,84
2023,Plug-in Hybrid (PHEV),94960,384
2023,Plug-in Hybrid (PHEV),94963,11
2023,Plug-in Hybrid (PHEV),94964,3
2023,Plug-in Hybrid (PHEV),94965,223
2023,Plug-in Hybrid (PHEV),94966,8
2023,Plug-in Hybrid (PHEV),94970,7
2023,Plug-in Hybrid (PHEV),94971,6
2023,Plug-in Hybrid (PHEV),94972,2
2023,Plug-in Hybrid (PHEV),94973,43
2023,Plug-in Hybrid (PHEV),94975,5
2023,Plug-in Hybrid (PHEV),94976,2
2023,Plug-in Hybrid (PHEV),94977,2
2023,Plug-in Hybrid (PHEV),94978,3
2023,Plug-in Hybrid (PHEV),94979,1
2023,Plug-in Hybrid (PHEV),95001,22
2023,Plug-in Hybrid (PHEV),95002,16
2023,Plug-in Hybrid (PHEV),95003,428
2023,Plug-in Hybrid (PHEV),95004,53
2023,Plug-in Hybrid (PHEV),95005,78
2023,Plug-in Hybrid (PHEV),95006,142
2023,Plug-in Hybrid (PHEV),95007,6
2023,Plug-in Hybrid (PHEV),95008,763
2023,Plug-in Hybrid (PHEV),95009,4
2023,Plug-in Hybrid (PHEV),95010,108
2023,Plug-in Hybrid (PHEV),95011,2
2023,Plug-in Hybrid (PHEV),95012,31
2023,Plug-in Hybrid (PHEV),95013,1
2023,Plug-in Hybrid (PHEV),95014,1186
2023,Plug-in Hybrid (PHEV),95015,10
2023,Plug-in Hybrid (PHEV),95017,10
2023,Plug-in Hybrid (PHEV),95018,122
2023,Plug-in Hybrid (PHEV),95019,19
2023,Plug-in Hybrid (PHEV),95020,865
2023,Plug-in Hybrid (PHEV),95021,3
2023,Plug-in Hybrid (PHEV),95023,516
2023,Plug-in Hybrid (PHEV),95024,4
2023,Plug-in Hybrid (PHEV),95030,373
2023,Plug-in Hybrid (PHEV),95031,3
2023,Plug-in Hybrid (PHEV),95032,714
2023,Plug-in Hybrid (PHEV),95033,235
2023,Plug-in Hybrid (PHEV),95035,1006
2023,Plug-in Hybrid (PHEV),95036,4
2023,Plug-in Hybrid (PHEV),95037,1090
2023,Plug-in Hybrid (PHEV),95038,12
2023,Plug-in Hybrid (PHEV),95039,12
2023,Plug-in Hybrid (PHEV),95041,9
2023,Plug-in Hybrid (PHEV),95042,1
2023,Plug-in Hybrid (PHEV),95043,4
2023,Plug-in Hybrid (PHEV),95045,70
2023,Plug-in Hybrid (PHEV),95046,95
2023,Plug-in Hybrid (PHEV),95050,456
2023,Plug-in Hybrid (PHEV),95051,843
2023,Plug-in Hybrid (PHEV),95052,4
2023,Plug-in Hybrid (PHEV),95054,354
2023,Plug-in Hybrid (PHEV),95055,1
2023,Plug-in Hybrid (PHEV),95056,5
2023,Plug-in Hybrid (PHEV),95060,631
2023,Plug-in Hybrid (PHEV),95061,2
2023,Plug-in Hybrid (PHEV),95062,452
2023,Plug-in Hybrid (PHEV),95063,6
2023,Plug-in Hybrid (PHEV),95064,19
2023,Plug-in Hybrid (PHEV),95065,135
2023,Plug-in Hybrid (PHEV),95066,264
2023,Plug-in Hybrid (PHEV),95067,4
2023,Plug-in Hybrid (PHEV),95070,864
2023,Plug-in Hybrid (PHEV),95071,2
2023,Plug-in Hybrid (PHEV),95073,162
2023,Plug-in Hybrid (PHEV),95075,5
2023,Plug-in Hybrid (PHEV),95076,400
2023,Plug-in Hybrid (PHEV),95077,4
2023,Plug-in Hybrid (PHEV),95103,1
2023,Plug-in Hybrid (PHEV),95109,3
2023,Plug-in Hybrid (PHEV),95110,155
2023,Plug-in Hybrid (PHEV),95111,463
2023,Plug-in Hybrid (PHEV),95112,543
2023,Plug-in Hybrid (PHEV),95113,34
2023,Plug-in Hybrid (PHEV),95116,249
2023,Plug-in Hybrid (PHEV),95117,294
2023,Plug-in Hybrid (PHEV),95118,529
2023,Plug-in Hybrid (PHEV),95119,198
2023,Plug-in Hybrid (PHEV),95120,1159
2023,Plug-in Hybrid (PHEV),95121,361
2023,Plug-in Hybrid (PHEV),95122,289
2023,Plug-in Hybrid (PHEV),95123,903
2023,Plug-in Hybrid (PHEV),95124,913
2023,Plug-in Hybrid (PHEV),95125,1033
2023,Plug-in Hybrid (PHEV),95126,430
2023,Plug-in Hybrid (PHEV),95127,476
2023,Plug-in Hybrid (PHEV),95128,391
2023,Plug-in Hybrid (PHEV),95129,632
2023,Plug-in Hybrid (PHEV),95130,211
2023,Plug-in Hybrid (PHEV),95131,482
2023,Plug-in Hybrid (PHEV),95132,496
2023,Plug-in Hybrid (PHEV),95133,305
2023,Plug-in Hybrid (PHEV),95134,390
2023,Plug-in Hybrid (PHEV),95135,489
2023,Plug-in Hybrid (PHEV),95136,597
2023,Plug-in Hybrid (PHEV),95138,428
2023,Plug-in Hybrid (PHEV),95139,112
2023,Plug-in Hybrid (PHEV),95140,11
2023,Plug-in Hybrid (PHEV),95141,1
2023,Plug-in Hybrid (PHEV),95148,553
2023,Plug-in Hybrid (PHEV),95150,2
2023,Plug-in Hybrid (PHEV),95151,4
2023,Plug-in Hybrid (PHEV),95152,3
2023,Plug-in Hybrid (PHEV),95153,5
2023,Plug-in Hybrid (PHEV),95154,4
2023,Plug-in Hybrid (PHEV),95155,1
2023,Plug-in Hybrid (PHEV),95156,2
2023,Plug-in Hybrid (PHEV),95157,2
2023,Plug-in Hybrid (PHEV),95158,4
2023,Plug-in Hybrid (PHEV),95159,5
2023,Plug-in Hybrid (PHEV),95160,3
2023,Plug-in Hybrid (PHEV),95161,7
2023,Plug-in Hybrid (PHEV),95164,3
2023,Plug-in Hybrid (PHEV),95170,2
2023,Plug-in Hybrid (PHEV),95173,3
2023,Plug-in Hybrid (PHEV),95201,2
2023,Plug-in Hybrid (PHEV),95202,45
2023,Plug-in Hybrid (PHEV),95203,54
2023,Plug-in Hybrid (PHEV),95204,116
2023,Plug-in Hybrid (PHEV),95205,92
2023,Plug-in Hybrid (PHEV),95206,233
2023,Plug-in Hybrid (PHEV),95207,174
2023,Plug-in Hybrid (PHEV),95208,3
2023,Plug-in Hybrid (PHEV),95209,192
2023,Plug-in Hybrid (PHEV),95210,127
2023,Plug-in Hybrid (PHEV),95211,3
2023,Plug-in Hybrid (PHEV),95212,158
2023,Plug-in Hybrid (PHEV),95213,11
2023,Plug-in Hybrid (PHEV),95215,74
2023,Plug-in Hybrid (PHEV),95219,211
2023,Plug-in Hybrid (PHEV),95220,41
2023,Plug-in Hybrid (PHEV),95221,2
2023,Plug-in Hybrid (PHEV),95222,33
2023,Plug-in Hybrid (PHEV),95223,32
2023,Plug-in Hybrid (PHEV),95224,4
2023,Plug-in Hybrid (PHEV),95225,1
2023,Plug-in Hybrid (PHEV),95227,1
2023,Plug-in Hybrid (PHEV),95228,35
2023,Plug-in Hybrid (PHEV),95230,3
2023,Plug-in Hybrid (PHEV),95231,10
2023,Plug-in Hybrid (PHEV),95233,1
2023,Plug-in Hybrid (PHEV),95236,28
2023,Plug-in Hybrid (PHEV),95237,14
2023,Plug-in Hybrid (PHEV),95240,216
2023,Plug-in Hybrid (PHEV),95241,6
2023,Plug-in Hybrid (PHEV),95242,174
2023,Plug-in Hybrid (PHEV),95245,7
2023,Plug-in Hybrid (PHEV),95246,11
2023,Plug-in Hybrid (PHEV),95247,36
2023,Plug-in Hybrid (PHEV),95248,1
2023,Plug-in Hybrid (PHEV),95249,16
2023,Plug-in Hybrid (PHEV),95251,1
2023,Plug-in Hybrid (PHEV),95252,85
2023,Plug-in Hybrid (PHEV),95253,1
2023,Plug-in Hybrid (PHEV),95254,5
2023,Plug-in Hybrid (PHEV),95255,3
2023,Plug-in Hybrid (PHEV),95257,2
2023,Plug-in Hybrid (PHEV),95258,24
2023,Plug-in Hybrid (PHEV),95267,2
2023,Plug-in Hybrid (PHEV),95269,4
2023,Plug-in Hybrid (PHEV),95301,176
2023,Plug-in Hybrid (PHEV),95303,4
2023,Plug-in Hybrid (PHEV),95304,135
2023,Plug-in Hybrid (PHEV),95305,1
2023,Plug-in Hybrid (PHEV),95306,4
2023,Plug-in Hybrid (PHEV),95307,150
2023,Plug-in Hybrid (PHEV),95309,1
2023,Plug-in Hybrid (PHEV),95310,19
2023,Plug-in Hybrid (PHEV),95311,8
2023,Plug-in Hybrid (PHEV),95313,1
2023,Plug-in Hybrid (PHEV),95315,43
2023,Plug-in Hybrid (PHEV),95316,44
2023,Plug-in Hybrid (PHEV),95317,5
2023,Plug-in Hybrid (PHEV),95318,7
2023,Plug-in Hybrid (PHEV),95319,1
2023,Plug-in Hybrid (PHEV),95320,51
2023,Plug-in Hybrid (PHEV),95321,31
2023,Plug-in Hybrid (PHEV),95322,34
2023,Plug-in Hybrid (PHEV),95323,6
2023,Plug-in Hybrid (PHEV),95324,18
2023,Plug-in Hybrid (PHEV),95326,53
2023,Plug-in Hybrid (PHEV),95327,22
2023,Plug-in Hybrid (PHEV),95328,15
2023,Plug-in Hybrid (PHEV),95329,13
2023,Plug-in Hybrid (PHEV),95330,258
2023,Plug-in Hybrid (PHEV),95333,3
2023,Plug-in Hybrid (PHEV),95334,52
2023,Plug-in Hybrid (PHEV),95335,4
2023,Plug-in Hybrid (PHEV),95336,203
2023,Plug-in Hybrid (PHEV),95337,355
2023,Plug-in Hybrid (PHEV),95338,61
2023,Plug-in Hybrid (PHEV),95340,192
2023,Plug-in Hybrid (PHEV),95341,89
2023,Plug-in Hybrid (PHEV),95343,1
2023,Plug-in Hybrid (PHEV),95344,3
2023,Plug-in Hybrid (PHEV),95345,4
2023,Plug-in Hybrid (PHEV),95346,13
2023,Plug-in Hybrid (PHEV),95348,127
2023,Plug-in Hybrid (PHEV),95350,194
2023,Plug-in Hybrid (PHEV),95351,120
2023,Plug-in Hybrid (PHEV),95352,7
2023,Plug-in Hybrid (PHEV),95353,2
2023,Plug-in Hybrid (PHEV),95354,102
2023,Plug-in Hybrid (PHEV),95355,325
2023,Plug-in Hybrid (PHEV),95356,217
2023,Plug-in Hybrid (PHEV),95357,51
2023,Plug-in Hybrid (PHEV),95358,71
2023,Plug-in Hybrid (PHEV),95360,58
2023,Plug-in Hybrid (PHEV),95361,146
2023,Plug-in Hybrid (PHEV),95363,180
2023,Plug-in Hybrid (PHEV),95364,2
2023,Plug-in Hybrid (PHEV),95365,10
2023,Plug-in Hybrid (PHEV),95366,109
2023,Plug-in Hybrid (PHEV),95367,122
2023,Plug-in Hybrid (PHEV),95368,46
2023,Plug-in Hybrid (PHEV),95369,4
2023,Plug-in Hybrid (PHEV),95370,125
2023,Plug-in Hybrid (PHEV),95372,10
2023,Plug-in Hybrid (PHEV),95374,4
2023,Plug-in Hybrid (PHEV),95376,320
2023,Plug-in Hybrid (PHEV),95377,427
2023,Plug-in Hybrid (PHEV),95378,7
2023,Plug-in Hybrid (PHEV),95379,13
2023,Plug-in Hybrid (PHEV),95380,177
2023,Plug-in Hybrid (PHEV),95381,6
2023,Plug-in Hybrid (PHEV),95382,211
2023,Plug-in Hybrid (PHEV),95383,33
2023,Plug-in Hybrid (PHEV),95386,40
2023,Plug-in Hybrid (PHEV),95387,5
2023,Plug-in Hybrid (PHEV),95388,37
2023,Plug-in Hybrid (PHEV),95389,6
2023,Plug-in Hybrid (PHEV),95391,357
2023,Plug-in Hybrid (PHEV),95401,320
2023,Plug-in Hybrid (PHEV),95402,12
2023,Plug-in Hybrid (PHEV),95403,500
2023,Plug-in Hybrid (PHEV),95404,574
2023,Plug-in Hybrid (PHEV),95405,335
2023,Plug-in Hybrid (PHEV),95406,5
2023,Plug-in Hybrid (PHEV),95407,240
2023,Plug-in Hybrid (PHEV),95409,380
2023,Plug-in Hybrid (PHEV),95410,19
2023,Plug-in Hybrid (PHEV),95412,3
2023,Plug-in Hybrid (PHEV),95415,7
2023,Plug-in Hybrid (PHEV),95416,4
2023,Plug-in Hybrid (PHEV),95418,1
2023,Plug-in Hybrid (PHEV),95419,7
2023,Plug-in Hybrid (PHEV),95420,8
2023,Plug-in Hybrid (PHEV),95421,18
2023,Plug-in Hybrid (PHEV),95422,42
2023,Plug-in Hybrid (PHEV),95423,25
2023,Plug-in Hybrid (PHEV),95424,1
2023,Plug-in Hybrid (PHEV),95425,101
2023,Plug-in Hybrid (PHEV),95426,14
2023,Plug-in Hybrid (PHEV),95427,5
2023,Plug-in Hybrid (PHEV),95428,6
2023,Plug-in Hybrid (PHEV),95430,1
2023,Plug-in Hybrid (PHEV),95431,2
2023,Plug-in Hybrid (PHEV),95432,5
2023,Plug-in Hybrid (PHEV),95433,3
2023,Plug-in Hybrid (PHEV),95435,1
2023,Plug-in Hybrid (PHEV),95436,100
2023,Plug-in Hybrid (PHEV),95437,133
2023,Plug-in Hybrid (PHEV),95439,5
2023,Plug-in Hybrid (PHEV),95441,30
2023,Plug-in Hybrid (PHEV),95442,52
2023,Plug-in Hybrid (PHEV),95443,1
2023,Plug-in Hybrid (PHEV),95444,26
2023,Plug-in Hybrid (PHEV),95445,54
2023,Plug-in Hybrid (PHEV),95446,57
2023,Plug-in Hybrid (PHEV),95448,293
2023,Plug-in Hybrid (PHEV),95449,12
2023,Plug-in Hybrid (PHEV),95450,8
2023,Plug-in Hybrid (PHEV),95451,52
2023,Plug-in Hybrid (PHEV),95452,23
2023,Plug-in Hybrid (PHEV),95453,67
2023,Plug-in Hybrid (PHEV),95454,9
2023,Plug-in Hybrid (PHEV),95456,14
2023,Plug-in Hybrid (PHEV),95457,22
2023,Plug-in Hybrid (PHEV),95458,9
2023,Plug-in Hybrid (PHEV),95459,12
2023,Plug-in Hybrid (PHEV),95460,66
2023,Plug-in Hybrid (PHEV),95461,32
2023,Plug-in Hybrid (PHEV),95462,28
2023,Plug-in Hybrid (PHEV),95463,2
2023,Plug-in Hybrid (PHEV),95464,4
2023,Plug-in Hybrid (PHEV),95465,38
2023,Plug-in Hybrid (PHEV),95466,9
2023,Plug-in Hybrid (PHEV),95467,53
2023,Plug-in Hybrid (PHEV),95468,24
2023,Plug-in Hybrid (PHEV),95469,8
2023,Plug-in Hybrid (PHEV),95470,42
2023,Plug-in Hybrid (PHEV),95471,1
2023,Plug-in Hybrid (PHEV),95472,641
2023,Plug-in Hybrid (PHEV),95473,13
2023,Plug-in Hybrid (PHEV),95476,482
2023,Plug-in Hybrid (PHEV),95481,1
2023,Plug-in Hybrid (PHEV),95482,177
2023,Plug-in Hybrid (PHEV),95485,7
2023,Plug-in Hybrid (PHEV),95486,1
2023,Plug-in Hybrid (PHEV),95487,7
2023,Plug-in Hybrid (PHEV),95488,2
2023,Plug-in Hybrid (PHEV),95490,73
2023,Plug-in Hybrid (PHEV),95492,335
2023,Plug-in Hybrid (PHEV),95493,1
2023,Plug-in Hybrid (PHEV),95494,5
2023,Plug-in Hybrid (PHEV),95497,9
2023,Plug-in Hybrid (PHEV),95501,143
2023,Plug-in Hybrid (PHEV),95502,10
2023,Plug-in Hybrid (PHEV),95503,233
2023,Plug-in Hybrid (PHEV),95518,7
2023,Plug-in Hybrid (PHEV),95519,263
2023,Plug-in Hybrid (PHEV),95521,230
2023,Plug-in Hybrid (PHEV),95524,58
2023,Plug-in Hybrid (PHEV),95525,23
2023,Plug-in Hybrid (PHEV),95526,3
2023,Plug-in Hybrid (PHEV),95527,1
2023,Plug-in Hybrid (PHEV),95528,6
2023,Plug-in Hybrid (PHEV),95531,72
2023,Plug-in Hybrid (PHEV),95534,1
2023,Plug-in Hybrid (PHEV),95536,25
2023,Plug-in Hybrid (PHEV),95537,2
2023,Plug-in Hybrid (PHEV),95540,106
2023,Plug-in Hybrid (PHEV),95542,7
2023,Plug-in Hybrid (PHEV),95543,7
2023,Plug-in Hybrid (PHEV),95545,2
2023,Plug-in Hybrid (PHEV),95546,3
2023,Plug-in Hybrid (PHEV),95547,10
2023,Plug-in Hybrid (PHEV),95548,5
2023,Plug-in Hybrid (PHEV),95549,21
2023,Plug-in Hybrid (PHEV),95551,9
2023,Plug-in Hybrid (PHEV),95553,1
2023,Plug-in Hybrid (PHEV),95556,5
2023,Plug-in Hybrid (PHEV),95558,3
2023,Plug-in Hybrid (PHEV),95559,2
2023,Plug-in Hybrid (PHEV),95560,10
2023,Plug-in Hybrid (PHEV),95562,18
2023,Plug-in Hybrid (PHEV),95563,2
2023,Plug-in Hybrid (PHEV),95564,8
2023,Plug-in Hybrid (PHEV),95565,6
2023,Plug-in Hybrid (PHEV),95567,8
2023,Plug-in Hybrid (PHEV),95570,74
2023,Plug-in Hybrid (PHEV),95571,4
2023,Plug-in Hybrid (PHEV),95573,15
2023,Plug-in Hybrid (PHEV),95587,2
2023,Plug-in Hybrid (PHEV),95589,10
2023,Plug-in Hybrid (PHEV),95595,1
2023,Plug-in Hybrid (PHEV),95601,8
2023,Plug-in Hybrid (PHEV),95602,147
2023,Plug-in Hybrid (PHEV),95603,250
2023,Plug-in Hybrid (PHEV),95604,9
2023,Plug-in Hybrid (PHEV),95605,127
2023,Plug-in Hybrid (PHEV),95606,4
2023,Plug-in Hybrid (PHEV),95607,4
2023,Plug-in Hybrid (PHEV),95608,579
2023,Plug-in Hybrid (PHEV),95609,3
2023,Plug-in Hybrid (PHEV),95610,273
2023,Plug-in Hybrid (PHEV),95611,4
2023,Plug-in Hybrid (PHEV),95612,10
2023,Plug-in Hybrid (PHEV),95613,9
2023,Plug-in Hybrid (PHEV),95614,36
2023,Plug-in Hybrid (PHEV),95615,3
2023,Plug-in Hybrid (PHEV),95616,677
2023,Plug-in Hybrid (PHEV),95617,7
2023,Plug-in Hybrid (PHEV),95618,473
2023,Plug-in Hybrid (PHEV),95619,21
2023,Plug-in Hybrid (PHEV),95620,161
2023,Plug-in Hybrid (PHEV),95621,212
2023,Plug-in Hybrid (PHEV),95623,31
2023,Plug-in Hybrid (PHEV),95624,536
2023,Plug-in Hybrid (PHEV),95626,44
2023,Plug-in Hybrid (PHEV),95627,6
2023,Plug-in Hybrid (PHEV),95628,486
2023,Plug-in Hybrid (PHEV),95629,8
2023,Plug-in Hybrid (PHEV),95630,1099
2023,Plug-in Hybrid (PHEV),95631,28
2023,Plug-in Hybrid (PHEV),95632,161
2023,Plug-in Hybrid (PHEV),95633,19
2023,Plug-in Hybrid (PHEV),95634,12
2023,Plug-in Hybrid (PHEV),95635,7
2023,Plug-in Hybrid (PHEV),95636,3
2023,Plug-in Hybrid (PHEV),95638,6
2023,Plug-in Hybrid (PHEV),95639,5
2023,Plug-in Hybrid (PHEV),95640,54
2023,Plug-in Hybrid (PHEV),95641,7
2023,Plug-in Hybrid (PHEV),95642,27
2023,Plug-in Hybrid (PHEV),95645,2
2023,Plug-in Hybrid (PHEV),95646,3
2023,Plug-in Hybrid (PHEV),95648,536
2023,Plug-in Hybrid (PHEV),95650,155
2023,Plug-in Hybrid (PHEV),95651,5
2023,Plug-in Hybrid (PHEV),95652,71
2023,Plug-in Hybrid (PHEV),95655,40
2023,Plug-in Hybrid (PHEV),95656,8
2023,Plug-in Hybrid (PHEV),95658,81
2023,Plug-in Hybrid (PHEV),95659,2
2023,Plug-in Hybrid (PHEV),95660,181
2023,Plug-in Hybrid (PHEV),95661,354
2023,Plug-in Hybrid (PHEV),95662,250
2023,Plug-in Hybrid (PHEV),95663,40
2023,Plug-in Hybrid (PHEV),95664,20
2023,Plug-in Hybrid (PHEV),95665,21
2023,Plug-in Hybrid (PHEV),95666,28
2023,Plug-in Hybrid (PHEV),95667,277
2023,Plug-in Hybrid (PHEV),95668,4
2023,Plug-in Hybrid (PHEV),95669,15
2023,Plug-in Hybrid (PHEV),95670,479
2023,Plug-in Hybrid (PHEV),95672,46
2023,Plug-in Hybrid (PHEV),95673,99
2023,Plug-in Hybrid (PHEV),95674,4
2023,Plug-in Hybrid (PHEV),95675,1
2023,Plug-in Hybrid (PHEV),95677,337
2023,Plug-in Hybrid (PHEV),95678,336
2023,Plug-in Hybrid (PHEV),95679,1
2023,Plug-in Hybrid (PHEV),95680,1
2023,Plug-in Hybrid (PHEV),95682,295
2023,Plug-in Hybrid (PHEV),95683,61
2023,Plug-in Hybrid (PHEV),95684,19
2023,Plug-in Hybrid (PHEV),95685,31
2023,Plug-in Hybrid (PHEV),95686,3
2023,Plug-in Hybrid (PHEV),95687,455
2023,Plug-in Hybrid (PHEV),95688,310
2023,Plug-in Hybrid (PHEV),95689,6
2023,Plug-in Hybrid (PHEV),95690,12
2023,Plug-in Hybrid (PHEV),95691,360
2023,Plug-in Hybrid (PHEV),95692,21
2023,Plug-in Hybrid (PHEV),95693,67
2023,Plug-in Hybrid (PHEV),95694,75
2023,Plug-in Hybrid (PHEV),95695,196
2023,Plug-in Hybrid (PHEV),95696,6
2023,Plug-in Hybrid (PHEV),95697,2
2023,Plug-in Hybrid (PHEV),95698,1
2023,Plug-in Hybrid (PHEV),95701,6
2023,Plug-in Hybrid (PHEV),95703,14
2023,Plug-in Hybrid (PHEV),95709,28
2023,Plug-in Hybrid (PHEV),95712,2
2023,Plug-in Hybrid (PHEV),95713,60
2023,Plug-in Hybrid (PHEV),95714,2
2023,Plug-in Hybrid (PHEV),95715,1
2023,Plug-in Hybrid (PHEV),95717,1
2023,Plug-in Hybrid (PHEV),95720,1
2023,Plug-in Hybrid (PHEV),95722,63
2023,Plug-in Hybrid (PHEV),95724,2
2023,Plug-in Hybrid (PHEV),95726,44
2023,Plug-in Hybrid (PHEV),95728,4
2023,Plug-in Hybrid (PHEV),95735,2
2023,Plug-in Hybrid (PHEV),95736,5
2023,Plug-in Hybrid (PHEV),95741,3
2023,Plug-in Hybrid (PHEV),95742,252
2023,Plug-in Hybrid (PHEV),95746,395
2023,Plug-in Hybrid (PHEV),95747,902
2023,Plug-in Hybrid (PHEV),95757,561
2023,Plug-in Hybrid (PHEV),95758,535
2023,Plug-in Hybrid (PHEV),95759,6
2023,Plug-in Hybrid (PHEV),95762,795
2023,Plug-in Hybrid (PHEV),95763,5
2023,Plug-in Hybrid (PHEV),95765,507
2023,Plug-in Hybrid (PHEV),95776,227
2023,Plug-in Hybrid (PHEV),95811,182
2023,Plug-in Hybrid (PHEV),95812,11
2023,Plug-in Hybrid (PHEV),95814,217
2023,Plug-in Hybrid (PHEV),95815,94
2023,Plug-in Hybrid (PHEV),95816,346
2023,Plug-in Hybrid (PHEV),95817,112
2023,Plug-in Hybrid (PHEV),95818,415
2023,Plug-in Hybrid (PHEV),95819,272
2023,Plug-in Hybrid (PHEV),95820,185
2023,Plug-in Hybrid (PHEV),95821,263
2023,Plug-in Hybrid (PHEV),95822,273
2023,Plug-in Hybrid (PHEV),95823,258
2023,Plug-in Hybrid (PHEV),95824,73
2023,Plug-in Hybrid (PHEV),95825,232
2023,Plug-in Hybrid (PHEV),95826,213
2023,Plug-in Hybrid (PHEV),95827,160
2023,Plug-in Hybrid (PHEV),95828,273
2023,Plug-in Hybrid (PHEV),95829,296
2023,Plug-in Hybrid (PHEV),95830,7
2023,Plug-in Hybrid (PHEV),95831,404
2023,Plug-in Hybrid (PHEV),95832,39
2023,Plug-in Hybrid (PHEV),95833,220
2023,Plug-in Hybrid (PHEV),95834,720
2023,Plug-in Hybrid (PHEV),95835,421
2023,Plug-in Hybrid (PHEV),95838,138
2023,Plug-in Hybrid (PHEV),95841,146
2023,Plug-in Hybrid (PHEV),95842,199
2023,Plug-in Hybrid (PHEV),95843,412
2023,Plug-in Hybrid (PHEV),95852,2
2023,Plug-in Hybrid (PHEV),95860,3
2023,Plug-in Hybrid (PHEV),95864,300
2023,Plug-in Hybrid (PHEV),95865,3
2023,Plug-in Hybrid (PHEV),95866,1
2023,Plug-in Hybrid (PHEV),95899,1
2023,Plug-in Hybrid (PHEV),95901,118
2023,Plug-in Hybrid (PHEV),95903,9
2023,Plug-in Hybrid (PHEV),95910,1
2023,Plug-in Hybrid (PHEV),95912,17
2023,Plug-in Hybrid (PHEV),95913,2
2023,Plug-in Hybrid (PHEV),95914,5
2023,Plug-in Hybrid (PHEV),95916,1
2023,Plug-in Hybrid (PHEV),95917,8
2023,Plug-in Hybrid (PHEV),95918,10
2023,Plug-in Hybrid (PHEV),95919,4
2023,Plug-in Hybrid (PHEV),95920,1
2023,Plug-in Hybrid (PHEV),95922,1
2023,Plug-in Hybrid (PHEV),95924,1
2023,Plug-in Hybrid (PHEV),95925,1
2023,Plug-in Hybrid (PHEV),95926,182
2023,Plug-in Hybrid (PHEV),95927,6
2023,Plug-in Hybrid (PHEV),95928,213
2023,Plug-in Hybrid (PHEV),95932,20
2023,Plug-in Hybrid (PHEV),95934,2
2023,Plug-in Hybrid (PHEV),95935,5
2023,Plug-in Hybrid (PHEV),95937,4
2023,Plug-in Hybrid (PHEV),95938,13
2023,Plug-in Hybrid (PHEV),95941,3
2023,Plug-in Hybrid (PHEV),95942,9
2023,Plug-in Hybrid (PHEV),95945,148
2023,Plug-in Hybrid (PHEV),95946,81
2023,Plug-in Hybrid (PHEV),95947,3
2023,Plug-in Hybrid (PHEV),95948,18
2023,Plug-in Hybrid (PHEV),95949,144
2023,Plug-in Hybrid (PHEV),95950,1
2023,Plug-in Hybrid (PHEV),95951,4
2023,Plug-in Hybrid (PHEV),95953,26
2023,Plug-in Hybrid (PHEV),95954,21
2023,Plug-in Hybrid (PHEV),95955,2
2023,Plug-in Hybrid (PHEV),95959,183
2023,Plug-in Hybrid (PHEV),95960,7
2023,Plug-in Hybrid (PHEV),95961,137
2023,Plug-in Hybrid (PHEV),95962,9
2023,Plug-in Hybrid (PHEV),95963,43
2023,Plug-in Hybrid (PHEV),95965,56
2023,Plug-in Hybrid (PHEV),95966,95
2023,Plug-in Hybrid (PHEV),95968,2
2023,Plug-in Hybrid (PHEV),95969,46
2023,Plug-in Hybrid (PHEV),95970,1
2023,Plug-in Hybrid (PHEV),95971,18
2023,Plug-in Hybrid (PHEV),95973,230
2023,Plug-in Hybrid (PHEV),95975,16
2023,Plug-in Hybrid (PHEV),95977,11
2023,Plug-in Hybrid (PHEV),95978,1
2023,Plug-in Hybrid (PHEV),95979,1
2023,Plug-in Hybrid (PHEV),95982,10
2023,Plug-in Hybrid (PHEV),95983,2
2023,Plug-in Hybrid (PHEV),95987,11
2023,Plug-in Hybrid (PHEV),95988,22
2023,Plug-in Hybrid (PHEV),95991,111
2023,Plug-in Hybrid (PHEV),95992,5
2023,Plug-in Hybrid (PHEV),95993,142
